timestamp_etw,src_type,C_relevant,C_minimal,timestamp_sys,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,timestamp_ns,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,cycletime,as version,av version,engine version,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,attrid,attrseq,attrsubset,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,action,key,vault,desiredaccess,returncode,imagepath,classification,eventtype,fileid,fileusn,info,scansource,accessmask,washardened,eventid,featuretype,keypath,newvalue,oldvalue,usermode,valuename,creationtime,engineid,flags,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,commitcharge,commitpeak,cpucyclecount,createtime,exitcode,exittime,handlecount,hardfaultcount,processsequencenumber,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,id,process,reason,threadtime,biggestoffsetwritten,firstoffsetwritten,lastoffsetwritten,numberofwrites,smallestoffsetwritten,totalsizeofappends,totalsizeofwrites,featureid,integritylevel,processcontextid,data,startstop,deltacpu,deltawall,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,linksourcename,linktargetname,bytescopied,operationstatus,vavadallocationbase,vavadallocationprotect,vavadcommitsize,vavadmmfname,vavadqueryresult,vavadregionsize,vavadregiontype,targetthreadcreatetime,targetthreadid,first resource path,first resource type,resource count,scan source,type,startqpc,fullregionsize,lastprotectionmask,targetaddress,channel,processimagepath,taintreason,count,terminationtime,oldfilename,connid,daddr,dport,saddr,seqnum,size,sport,mss,rcvwin,rcvwinscale,sackopt,sndwinscale,tsopt,wsopt
"2025-12-17 20:17:59.4676681Z","ETW","0","0","2025-12-17 20:17:59.4676681Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1944 VBoxService.exe",1684,,," 3116 svchost.exe",,,,,,,,,,,,,1766002679467668100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:59.4676706Z","ETW","0","0","2025-12-17 20:17:59.4676706Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1944 VBoxService.exe",1684,,," 3116 svchost.exe",,,,,,,,,,,,,1766002679467670600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:59.4676733Z","ETW","0","0","2025-12-17 20:17:59.4676733Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1944 VBoxService.exe",1684,,," 3152 svchost.exe",,,,,,,,,,,,,1766002679467673300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:59.4676761Z","ETW","0","0","2025-12-17 20:17:59.4676761Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1944 VBoxService.exe",1684,,," 3152 svchost.exe",,,,,,,,,,,,,1766002679467676100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:59.4676786Z","ETW","0","0","2025-12-17 20:17:59.4676786Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1944 VBoxService.exe",1684,,," 3152 svchost.exe",,,,,,,,,,,,,1766002679467678600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:59.4676805Z","ETW","0","0","2025-12-17 20:17:59.4676805Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1944 VBoxService.exe",1684,,," 3224 MpDefenderCoreService.exe",,,,,,,,,,,,,1766002679467680500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:59.4676811Z","ETW","0","0","2025-12-17 20:17:59.4676811Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1944 VBoxService.exe",1684,,," 3224 MpDefenderCoreService.exe",,,,,,,,,,,,,1766002679467681100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:59.4676817Z","ETW","0","0","2025-12-17 20:17:59.4676817Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1944 VBoxService.exe",1684,,," 3224 MpDefenderCoreService.exe",,,,,,,,,,,,,1766002679467681700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:59.4676831Z","ETW","0","0","2025-12-17 20:17:59.4676831Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1944 VBoxService.exe",1684,,," 3268 svchost.exe",,,,,,,,,,,,,1766002679467683100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:59.4676858Z","ETW","0","0","2025-12-17 20:17:59.4676858Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1944 VBoxService.exe",1684,,," 3268 svchost.exe",,,,,,,,,,,,,1766002679467685800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:59.4676881Z","ETW","0","0","2025-12-17 20:17:59.4676881Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1944 VBoxService.exe",1684,,," 3268 svchost.exe",,,,,,,,,,,,,1766002679467688100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:59.4676906Z","ETW","0","0","2025-12-17 20:17:59.4676906Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1944 VBoxService.exe",1684,,," 3288 svchost.exe",,,,,,,,,,,,,1766002679467690600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:59.4677006Z","ETW","0","0","2025-12-17 20:17:59.4677006Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1944 VBoxService.exe",1684,,," 3288 svchost.exe",,,,,,,,,,,,,1766002679467700600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:59.4677034Z","ETW","0","0","2025-12-17 20:17:59.4677034Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1944 VBoxService.exe",1684,,," 3288 svchost.exe",,,,,,,,,,,,,1766002679467703400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:59.4677065Z","ETW","0","0","2025-12-17 20:17:59.4677065Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1944 VBoxService.exe",1684,,," 3296 svchost.exe",,,,,,,,,,,,,1766002679467706500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:59.4677096Z","ETW","0","0","2025-12-17 20:17:59.4677096Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1944 VBoxService.exe",1684,,," 3296 svchost.exe",,,,,,,,,,,,,1766002679467709600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:59.4677122Z","ETW","0","0","2025-12-17 20:17:59.4677122Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1944 VBoxService.exe",1684,,," 3296 svchost.exe",,,,,,,,,,,,,1766002679467712200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:59.4677137Z","ETW","0","0","2025-12-17 20:17:59.4677137Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1944 VBoxService.exe",1684,,," 3308 MsMpEng.exe",,,,,,,,,,,,,1766002679467713700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:59.4677143Z","ETW","0","0","2025-12-17 20:17:59.4677143Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1944 VBoxService.exe",1684,,," 3308 MsMpEng.exe",,,,,,,,,,,,,1766002679467714300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:59.4677148Z","ETW","0","0","2025-12-17 20:17:59.4677148Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1944 VBoxService.exe",1684,,," 3308 MsMpEng.exe",,,,,,,,,,,,,1766002679467714800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:59.4677166Z","ETW","0","0","2025-12-17 20:17:59.4677166Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1944 VBoxService.exe",1684,,," 3328 svchost.exe",,,,,,,,,,,,,1766002679467716600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:59.4677192Z","ETW","0","0","2025-12-17 20:17:59.4677192Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1944 VBoxService.exe",1684,,," 3328 svchost.exe",,,,,,,,,,,,,1766002679467719200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:59.4677215Z","ETW","0","0","2025-12-17 20:17:59.4677215Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1944 VBoxService.exe",1684,,," 3328 svchost.exe",,,,,,,,,,,,,1766002679467721500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:59.4677238Z","ETW","0","0","2025-12-17 20:17:59.4677238Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1944 VBoxService.exe",1684,,," 3340 svchost.exe",,,,,,,,,,,,,1766002679467723800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:59.4677267Z","ETW","0","0","2025-12-17 20:17:59.4677267Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1944 VBoxService.exe",1684,,," 3340 svchost.exe",,,,,,,,,,,,,1766002679467726700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:59.4677292Z","ETW","0","0","2025-12-17 20:17:59.4677292Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1944 VBoxService.exe",1684,,," 3340 svchost.exe",,,,,,,,,,,,,1766002679467729200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:59.4677318Z","ETW","0","0","2025-12-17 20:17:59.4677318Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1944 VBoxService.exe",1684,,," 4600 svchost.exe",,,,,,,,,,,,,1766002679467731800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:59.4677347Z","ETW","0","0","2025-12-17 20:17:59.4677347Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1944 VBoxService.exe",1684,,," 4600 svchost.exe",,,,,,,,,,,,,1766002679467734700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:59.4677373Z","ETW","0","0","2025-12-17 20:17:59.4677373Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1944 VBoxService.exe",1684,,," 4600 svchost.exe",,,,,,,,,,,,,1766002679467737300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:59.4677401Z","ETW","0","0","2025-12-17 20:17:59.4677401Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1944 VBoxService.exe",1684,,," 4812 svchost.exe",,,,,,,,,,,,,1766002679467740100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:59.4677430Z","ETW","0","0","2025-12-17 20:17:59.4677430Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1944 VBoxService.exe",1684,,," 4812 svchost.exe",,,,,,,,,,,,,1766002679467743000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:59.4677455Z","ETW","0","0","2025-12-17 20:17:59.4677455Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1944 VBoxService.exe",1684,,," 4812 svchost.exe",,,,,,,,,,,,,1766002679467745500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:59.4677480Z","ETW","0","0","2025-12-17 20:17:59.4677480Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1944 VBoxService.exe",1684,,," 2404 svchost.exe",,,,,,,,,,,,,1766002679467748000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:59.4677511Z","ETW","0","0","2025-12-17 20:17:59.4677511Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1944 VBoxService.exe",1684,,," 2404 svchost.exe",,,,,,,,,,,,,1766002679467751100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:59.4677583Z","ETW","0","0","2025-12-17 20:17:59.4677583Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1944 VBoxService.exe",1684,,," 2404 svchost.exe",,,,,,,,,,,,,1766002679467758300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:59.4677622Z","ETW","0","0","2025-12-17 20:17:59.4677622Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1944 VBoxService.exe",1684,,," 5100 svchost.exe",,,,,,,,,,,,,1766002679467762200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:59.4677654Z","ETW","0","0","2025-12-17 20:17:59.4677654Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1944 VBoxService.exe",1684,,," 5100 svchost.exe",,,,,,,,,,,,,1766002679467765400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:59.4677678Z","ETW","0","0","2025-12-17 20:17:59.4677678Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1944 VBoxService.exe",1684,,," 5100 svchost.exe",,,,,,,,,,,,,1766002679467767800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:59.4677703Z","ETW","0","0","2025-12-17 20:17:59.4677703Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1944 VBoxService.exe",1684,,," 3128 sihost.exe",,,,,,,,,,,,,1766002679467770300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:59.4677736Z","ETW","0","0","2025-12-17 20:17:59.4677736Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1944 VBoxService.exe",1684,,," 3128 sihost.exe",,,,,,,,,,,,,1766002679467773600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-12-17 20:17:59.4677793Z","ETW","0","0","2025-12-17 20:17:59.4677793Z","Microsoft-Windows-Kernel-Audit-API-Calls",5,"PsOpenProcess"," 1944 VBoxService.exe",1684,,," 3128 sihost.exe",,,,,,,,,,,,,1766002679467779300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
